elo,elo_diff,move_count,acpl,cpl_std,opening_acpl,middlegame_acpl,endgame_acpl,best_move_rate,top3_rate,blunder_rate,mistake_rate,avg_entropy,avg_complexity,label
1224.0,42.0,39,113.2,218.9697,19.3,145.5,0.0,0.18,0.46,0.13,0.38,0.94,15.1269,0
1182.0,-42.0,39,74.9,165.4415,26.0,89.5,0.0,0.36,0.67,0.08,0.31,0.9655,14.5967,0
1790.0,-49.0,32,89.1,194.0748,18.8,121.0,0.0,0.31,0.56,0.12,0.22,0.9587,13.139,0
1839.0,49.0,32,45.2,80.0625,10.1,59.0,0.0,0.28,0.69,0.06,0.16,0.9504,15.0837,0
1066.0,362.0,30,25.7,29.6696,31.5,22.8,0.0,0.47,0.73,0.0,0.2,0.9592,15.982,0
704.0,-362.0,29,102.8,191.7999,90.1,108.5,0.0,0.21,0.38,0.07,0.45,0.9238,10.7056,0
840.0,-66.0,33,76.6,177.0911,7.2,106.8,0.0,0.27,0.52,0.06,0.21,0.9652,14.8326,0
906.0,66.0,33,26.7,43.0178,2.3,35.8,0.0,0.45,0.79,0.0,0.18,0.9647,15.0848,0
2074.0,-133.0,34,93.9,246.0503,11.6,128.1,0.0,0.38,0.74,0.12,0.06,0.9388,13.1522,0
2207.0,133.0,34,80.7,237.3447,15.9,104.0,0.0,0.56,0.74,0.09,0.09,0.9649,15.8517,0
1292.0,37.0,37,93.5,168.4896,37.2,114.4,0.0,0.27,0.51,0.08,0.38,0.9546,14.3473,0
1255.0,-37.0,37,81.2,169.8944,26.6,98.8,0.0,0.43,0.65,0.05,0.38,0.9656,13.6516,0
1045.0,-74.0,31,66.3,90.5105,71.2,64.0,0.0,0.29,0.65,0.06,0.39,0.9593,13.9748,0
1119.0,74.0,31,37.3,49.8233,62.4,27.0,0.0,0.29,0.68,0.0,0.19,0.9596,15.3601,0
1500.0,338.0,70,68.2,176.5851,27.4,47.5,102.6,0.4,0.64,0.06,0.19,0.9741,12.5096,0
1162.0,-338.0,69,80.3,174.6506,13.3,59.9,120.8,0.33,0.62,0.09,0.32,0.9525,12.4896,0
1550.0,8.0,12,22.3,29.1621,24.1,13.5,0.0,0.5,0.83,0.0,0.17,0.949,14.5477,0
1542.0,-8.0,11,100.8,149.1434,78.1,203.0,0.0,0.27,0.55,0.18,0.18,0.9635,13.5264,0
2366.0,46.0,42,90.3,127.9306,37.0,109.2,72.0,0.48,0.67,0.17,0.29,0.9658,14.8335,0
2320.0,-46.0,41,82.9,130.8634,44.4,96.5,53.0,0.29,0.66,0.1,0.27,0.954,14.7848,0
1368.0,-19.0,29,223.8,332.3805,102.4,287.7,0.0,0.03,0.31,0.31,0.34,0.954,13.3834,0
1387.0,19.0,29,83.5,194.8752,66.0,91.3,0.0,0.38,0.72,0.1,0.24,0.9574,15.4443,0
1466.0,-7.0,30,88.7,144.8082,12.9,126.5,0.0,0.27,0.53,0.13,0.23,0.9717,15.3932,0
1473.0,7.0,30,89.8,162.9441,26.9,116.8,0.0,0.37,0.53,0.13,0.23,0.9614,14.9335,0
2207.0,37.0,34,37.1,47.8425,17.1,45.4,0.0,0.44,0.74,0.03,0.29,0.9585,14.6626,0
2170.0,-37.0,33,48.4,71.3871,11.2,62.3,0.0,0.33,0.64,0.03,0.27,0.9555,13.5144,0
1951.0,29.0,37,89.0,201.9144,13.4,117.0,0.0,0.43,0.73,0.14,0.08,0.9667,15.0525,0
1922.0,-29.0,37,54.3,118.483,12.1,67.9,0.0,0.46,0.73,0.08,0.08,0.9712,15.4914,0
1109.0,-80.0,32,39.2,63.614,42.2,37.8,0.0,0.44,0.72,0.06,0.06,0.925,14.5055,0
1189.0,80.0,31,108.5,190.8704,86.3,117.5,0.0,0.16,0.42,0.06,0.45,0.9439,12.9604,0
1300.0,102.0,24,54.2,74.9691,18.5,79.8,0.0,0.5,0.67,0.08,0.25,0.9655,14.7261,0
1198.0,-102.0,23,68.2,179.3804,31.7,91.6,0.0,0.52,0.7,0.09,0.09,0.9585,13.5586,0
984.0,-78.0,35,188.4,279.6099,45.2,245.6,0.0,0.2,0.49,0.26,0.29,0.9301,13.6864,0
1062.0,78.0,35,134.4,228.6415,79.4,153.4,0.0,0.34,0.69,0.23,0.29,0.9651,16.5422,0
1315.0,-372.0,23,79.4,122.7339,68.5,87.8,0.0,0.35,0.7,0.13,0.26,0.9568,15.4118,0
1687.0,372.0,23,39.3,69.0673,22.0,50.4,0.0,0.43,0.65,0.04,0.22,0.9523,13.8283,0
1774.0,42.0,39,46.1,45.6364,13.7,57.2,0.0,0.31,0.51,0.0,0.41,0.9599,14.8503,0
1732.0,-42.0,38,34.0,42.7137,8.6,41.9,0.0,0.39,0.66,0.0,0.21,0.9613,14.9937,0
1592.0,-6.0,57,163.0,314.9249,14.4,146.5,279.4,0.4,0.63,0.19,0.14,0.8825,13.3511,0
1598.0,6.0,57,119.1,280.824,0.8,115.6,184.1,0.46,0.65,0.11,0.19,0.9768,14.8417,0
2030.0,-49.0,34,43.6,52.6802,35.1,47.2,0.0,0.41,0.71,0.0,0.32,0.9618,15.2587,0
2079.0,49.0,33,96.1,182.756,29.4,121.0,0.0,0.33,0.58,0.15,0.21,0.9329,13.5139,0
1936.0,111.0,28,19.9,20.3876,17.1,21.4,0.0,0.46,0.68,0.0,0.11,0.971,15.4306,0
1825.0,-111.0,27,38.9,44.0908,35.8,40.5,0.0,0.26,0.63,0.0,0.22,0.9566,14.8416,0
1036.0,-71.0,71,54.2,127.7982,20.7,61.7,57.6,0.38,0.66,0.04,0.28,0.8919,10.1046,0
1107.0,71.0,70,112.6,278.2347,11.7,41.4,210.9,0.4,0.67,0.1,0.14,0.938,13.0106,0
930.0,139.0,17,130.2,171.5876,76.0,207.7,0.0,0.35,0.53,0.24,0.29,0.9525,14.8131,0
791.0,-139.0,17,116.9,120.4797,63.3,177.1,0.0,0.18,0.47,0.12,0.59,0.9545,14.3394,0
1701.0,-19.0,59,43.7,90.3832,38.2,49.4,37.4,0.36,0.71,0.07,0.14,0.9598,14.3013,0
1720.0,19.0,58,69.9,159.5899,57.2,56.3,97.2,0.31,0.59,0.07,0.24,0.9651,12.1335,0
1600.0,-10.0,33,29.6,57.7787,11.3,37.5,0.0,0.48,0.7,0.03,0.15,0.9554,14.8874,0
1610.0,10.0,33,49.4,80.4821,5.9,65.7,0.0,0.36,0.58,0.06,0.24,0.966,14.7867,0
1504.0,19.0,29,37.9,72.0872,18.5,48.2,0.0,0.34,0.66,0.07,0.17,0.9625,15.751,0
1485.0,-19.0,28,124.9,264.6732,24.1,172.6,0.0,0.25,0.5,0.14,0.21,0.9278,12.7789,0
2089.0,-38.0,22,70.4,85.7969,89.4,54.6,0.0,0.41,0.55,0.14,0.27,0.9587,15.3646,0
2127.0,38.0,21,103.8,130.1252,106.3,101.9,0.0,0.19,0.52,0.24,0.24,0.9477,13.33,0
1714.0,-107.0,42,74.9,104.5622,38.8,78.0,208.5,0.36,0.57,0.12,0.24,0.9582,14.0789,0
1821.0,107.0,42,79.1,118.0646,32.9,88.4,125.0,0.26,0.55,0.14,0.24,0.9642,15.1418,0
1820.0,0.0,49,36.4,73.305,20.0,41.4,38.3,0.33,0.63,0.06,0.14,0.9534,14.0483,0
1820.0,0.0,48,58.9,88.6398,20.8,65.8,73.8,0.31,0.58,0.1,0.21,0.9569,12.8595,0
1767.0,-92.0,35,51.6,71.9167,38.5,56.8,0.0,0.29,0.63,0.09,0.26,0.9606,15.8267,0
1859.0,92.0,34,73.0,95.4209,60.8,77.4,0.0,0.26,0.5,0.09,0.32,0.9591,14.9767,0
2065.0,30.0,35,71.4,86.8728,9.1,96.3,0.0,0.31,0.66,0.11,0.31,0.9687,14.8777,0
2035.0,-30.0,35,45.9,72.0029,11.2,57.8,0.0,0.43,0.77,0.09,0.14,0.966,13.686,0
1141.0,-42.0,19,23.6,36.1591,22.6,24.7,0.0,0.37,0.63,0.0,0.16,0.9522,14.5571,0
1183.0,42.0,18,40.7,62.3489,9.9,71.6,0.0,0.33,0.5,0.06,0.17,0.9563,15.6153,0
2009.0,-28.0,30,67.7,91.9299,23.0,90.1,0.0,0.3,0.63,0.1,0.37,0.963,14.5938,0
2037.0,28.0,29,47.9,63.2875,25.9,57.8,0.0,0.34,0.59,0.07,0.17,0.9547,14.936,0
1432.0,-19.0,37,81.8,126.0681,55.9,91.4,0.0,0.22,0.62,0.11,0.24,0.9601,15.4873,0
1451.0,19.0,36,89.0,161.5618,41.2,105.0,0.0,0.14,0.44,0.08,0.28,0.9647,14.1708,0
1961.0,45.0,22,83.8,184.501,70.1,95.2,0.0,0.27,0.73,0.05,0.41,0.9485,14.6918,0
1916.0,-45.0,22,67.5,60.3551,90.4,51.7,0.0,0.23,0.55,0.05,0.45,0.9504,14.5376,0
1577.0,-3.0,40,71.0,163.0506,45.6,79.5,0.0,0.2,0.45,0.07,0.2,0.9508,13.9201,0
1580.0,3.0,40,21.2,35.3543,33.4,18.2,2.0,0.47,0.65,0.03,0.07,0.9649,15.1417,0
1185.0,-120.0,44,64.6,110.0279,11.5,90.3,5.0,0.36,0.61,0.09,0.18,0.9138,13.7876,0
1305.0,120.0,44,56.1,78.9969,23.4,67.0,49.6,0.27,0.55,0.07,0.32,0.9607,14.6838,0
1699.0,-4.0,21,101.5,225.204,72.0,128.4,0.0,0.48,0.71,0.1,0.33,0.954,15.4638,0
1703.0,4.0,21,39.2,55.1026,31.4,45.1,0.0,0.43,0.71,0.0,0.24,0.9535,14.9121,0
1702.0,14.0,52,29.6,41.147,9.4,39.3,22.0,0.33,0.73,0.0,0.15,0.9768,13.969,0
1688.0,-14.0,52,25.2,39.4027,8.2,33.0,19.2,0.35,0.77,0.02,0.12,0.9723,14.6107,0
1624.0,-15.0,25,26.2,29.9774,16.2,32.8,0.0,0.36,0.68,0.0,0.16,0.9601,15.4105,0
1639.0,15.0,24,46.6,68.9208,11.6,67.7,0.0,0.33,0.67,0.04,0.25,0.9633,15.2737,0
1952.0,-29.0,24,63.9,83.8541,56.9,68.9,0.0,0.33,0.58,0.04,0.38,0.9268,15.0246,0
1981.0,29.0,24,40.6,49.3486,50.1,34.9,0.0,0.54,0.75,0.0,0.33,0.9627,14.8965,0
1733.0,-27.0,29,118.2,262.6559,19.5,170.2,0.0,0.24,0.48,0.1,0.21,0.9589,14.939,0
1760.0,27.0,29,82.3,207.7153,16.0,112.2,0.0,0.38,0.66,0.1,0.14,0.9687,13.9905,0
1707.0,-16.0,15,116.9,254.8869,44.9,261.0,0.0,0.33,0.67,0.13,0.27,0.9595,15.579,0
1723.0,16.0,15,41.7,64.5838,46.6,34.5,0.0,0.4,0.6,0.0,0.27,0.9458,15.0577,0
1350.0,-45.0,40,46.4,108.6554,18.8,55.6,0.0,0.42,0.7,0.05,0.1,0.9507,14.3234,0
1395.0,45.0,39,45.4,68.8804,35.4,48.4,0.0,0.33,0.54,0.03,0.26,0.93,13.1531,0
1713.0,-11.0,7,23.3,34.9271,23.3,0.0,0.0,0.57,0.71,0.0,0.14,0.9546,14.599,0
1724.0,11.0,6,140.5,273.1818,140.5,0.0,0.0,0.33,0.67,0.17,0.17,0.9508,14.743,0
1511.0,-34.0,47,65.4,153.134,23.1,41.2,229.3,0.21,0.68,0.06,0.23,0.9485,14.8147,0
1545.0,34.0,47,43.5,58.2375,31.4,56.9,6.8,0.36,0.55,0.02,0.23,0.9469,13.7367,0
1605.0,-14.0,14,94.3,262.5169,32.0,250.0,0.0,0.5,0.79,0.07,0.21,0.955,15.488,0
1619.0,14.0,13,189.5,362.7372,37.0,532.8,0.0,0.31,0.62,0.15,0.23,0.8785,13.6078,0
1211.0,175.0,25,123.2,274.1347,21.3,191.2,0.0,0.28,0.48,0.12,0.16,0.8985,13.1209,0
1036.0,-175.0,25,59.3,197.42,27.1,77.4,0.0,0.6,0.72,0.04,0.12,0.9188,13.5163,0
1884.0,-3.0,25,47.6,84.7201,57.9,40.7,0.0,0.56,0.76,0.08,0.12,0.9653,14.5581,0
1887.0,3.0,24,63.9,139.0378,44.8,75.3,0.0,0.46,0.83,0.08,0.17,0.956,14.8065,0
1657.0,-74.0,6,5.2,8.8186,5.2,0.0,0.0,0.67,0.83,0.0,0.0,0.9498,14.6343,0
1731.0,74.0,5,222.8,435.4385,222.8,0.0,0.0,0.2,0.4,0.2,0.2,0.757,10.547,0
2010.0,-252.0,31,102.3,218.6384,42.4,130.9,0.0,0.32,0.52,0.13,0.23,0.8627,12.545,0
2262.0,252.0,31,52.3,105.9972,24.9,63.5,0.0,0.48,0.68,0.06,0.19,0.963,15.3428,0
1701.0,-16.0,64,94.4,180.9126,58.6,55.9,157.4,0.39,0.59,0.12,0.3,0.9666,9.7782,0
1717.0,16.0,64,99.3,199.9484,56.3,29.7,198.2,0.42,0.67,0.12,0.27,0.9338,11.9361,0
722.0,282.0,35,172.5,253.5622,277.1,130.7,0.0,0.17,0.37,0.26,0.2,0.9713,16.0084,0
440.0,-282.0,34,174.7,227.6477,282.8,135.8,0.0,0.18,0.41,0.29,0.26,0.9546,12.6104,0
2292.0,-27.0,59,43.0,102.3917,53.7,47.5,30.2,0.34,0.63,0.07,0.14,0.9333,13.9717,0
2319.0,27.0,59,110.5,215.0828,71.3,67.0,193.3,0.37,0.61,0.15,0.22,0.9287,10.5357,0
1264.0,104.0,44,51.9,153.7203,13.2,38.1,251.8,0.39,0.59,0.05,0.11,0.9424,14.4447,0
1160.0,-104.0,43,67.7,167.4603,71.6,75.4,1.8,0.21,0.51,0.07,0.16,0.9516,12.4425,0
2289.0,97.0,16,25.5,52.2736,34.5,10.5,0.0,0.56,0.75,0.0,0.12,0.959,15.9038,0
2192.0,-97.0,15,40.6,85.7561,26.4,61.8,0.0,0.33,0.6,0.07,0.13,0.946,13.6052,0
1956.0,-32.0,57,89.0,210.1463,13.3,87.9,135.5,0.28,0.6,0.11,0.18,0.9558,14.4021,0
1988.0,32.0,56,114.2,223.5603,12.4,101.8,189.8,0.23,0.57,0.14,0.18,0.9383,11.315,0
2250.0,-180.0,37,144.4,280.9719,18.1,191.2,0.0,0.51,0.73,0.19,0.19,0.9639,14.7427,0
2430.0,180.0,36,158.6,314.9108,20.0,204.9,0.0,0.36,0.67,0.17,0.25,0.9644,14.8865,0
1866.0,-12.0,33,68.9,95.1958,33.0,84.5,0.0,0.33,0.61,0.09,0.36,0.933,14.3376,0
1878.0,12.0,33,86.9,108.6096,33.8,106.8,0.0,0.39,0.52,0.09,0.39,0.9684,15.1195,0
1290.0,-179.0,32,68.3,129.152,41.8,80.4,0.0,0.34,0.69,0.06,0.31,0.9569,14.8538,0
1469.0,179.0,31,110.8,217.0896,43.0,138.5,0.0,0.29,0.52,0.1,0.29,0.9624,14.9336,0
1891.0,-10.0,18,89.2,164.0633,42.9,147.1,0.0,0.33,0.67,0.11,0.28,0.9069,14.9202,0
1901.0,10.0,18,49.1,92.1192,40.4,57.7,0.0,0.44,0.83,0.11,0.11,0.9589,15.4718,0
841.0,5.0,15,15.7,21.1575,15.8,15.6,0.0,0.6,0.87,0.0,0.07,0.956,14.7552,0
836.0,-5.0,14,66.5,87.4614,27.8,136.2,0.0,0.36,0.5,0.07,0.36,0.9589,14.3361,0
1568.0,-37.0,24,35.1,54.1623,30.6,38.3,0.0,0.54,0.75,0.0,0.25,0.9528,13.8965,0
1605.0,37.0,23,69.2,118.4455,18.0,102.1,0.0,0.35,0.7,0.09,0.26,0.9529,14.6204,0
1662.0,26.0,17,57.8,63.6251,59.3,55.7,0.0,0.47,0.47,0.06,0.35,0.9438,14.39,0
1636.0,-26.0,16,86.8,170.3954,49.0,135.3,0.0,0.25,0.5,0.12,0.31,0.9573,15.3616,0
1866.0,-7.0,55,31.3,47.9796,37.3,36.1,17.9,0.47,0.71,0.0,0.24,0.9614,13.0221,0
1873.0,7.0,54,59.8,139.4803,39.4,48.4,94.8,0.26,0.41,0.04,0.28,0.9494,12.3335,0
1643.0,-3.0,24,49.7,86.3218,81.7,26.8,0.0,0.33,0.71,0.08,0.12,0.9255,14.5228,0
1646.0,3.0,23,131.1,229.7782,108.4,145.7,0.0,0.26,0.48,0.13,0.39,0.957,13.5396,0
2532.0,210.0,25,40.2,71.8411,15.9,56.3,0.0,0.56,0.96,0.08,0.12,0.9604,15.1578,0
2322.0,-210.0,24,36.6,55.69,6.8,54.5,0.0,0.46,0.83,0.04,0.21,0.957,14.7651,0
2428.0,254.0,35,58.5,169.5038,33.5,68.4,0.0,0.46,0.74,0.06,0.14,0.9619,15.6643,0
2174.0,-254.0,34,117.9,254.8232,36.7,147.2,0.0,0.35,0.59,0.12,0.26,0.9375,12.8397,0
1500.0,0.0,3,718.7,487.2836,718.7,0.0,0.0,0.0,0.0,0.67,0.33,0.9728,13.0067,0
1500.0,0.0,3,339.7,571.9443,339.7,0.0,0.0,0.33,0.67,0.33,0.0,0.9556,14.4074,0
1193.0,83.0,34,36.0,36.5451,19.8,42.8,0.0,0.32,0.5,0.0,0.29,0.9609,14.9631,0
1110.0,-83.0,34,43.9,69.0232,38.7,45.8,0.0,0.29,0.56,0.03,0.21,0.9487,13.9046,0
1932.0,3.0,56,84.3,154.3571,52.4,85.6,101.8,0.46,0.71,0.07,0.34,0.9645,12.0191,0
1929.0,-3.0,56,70.1,156.359,27.3,75.5,83.1,0.38,0.73,0.11,0.21,0.9684,13.7768,0
1433.0,-81.0,45,35.6,58.531,16.2,44.8,19.4,0.56,0.71,0.04,0.16,0.9406,14.6279,0
1514.0,81.0,44,69.1,162.4276,16.6,60.7,214.4,0.43,0.7,0.07,0.23,0.9718,13.626,0
1504.0,-10.0,38,63.2,87.8667,24.9,76.9,0.0,0.45,0.68,0.13,0.18,0.9463,12.7151,0
1514.0,10.0,38,45.3,70.5183,32.8,49.2,0.0,0.45,0.71,0.08,0.18,0.93,12.7643,0
1858.0,-13.0,65,28.0,42.9123,21.2,37.1,19.8,0.48,0.71,0.02,0.17,0.9448,12.4396,0
1871.0,13.0,64,36.2,47.7794,7.9,47.2,33.1,0.33,0.69,0.02,0.25,0.9487,12.6929,0
2386.0,18.0,56,60.9,137.9608,22.9,58.3,89.4,0.41,0.57,0.04,0.34,0.9712,15.4608,0
2368.0,-18.0,55,106.5,210.5526,25.0,72.0,217.2,0.35,0.53,0.16,0.16,0.9628,14.0291,0
1284.0,-22.0,35,83.0,233.6986,13.3,110.9,0.0,0.54,0.83,0.09,0.14,0.9329,14.2727,0
1306.0,22.0,35,90.7,233.3768,36.7,109.5,0.0,0.34,0.69,0.06,0.2,0.93,14.1558,0
2509.0,158.0,37,53.9,113.6911,5.8,71.8,0.0,0.43,0.7,0.03,0.24,0.9683,15.7798,0
2351.0,-158.0,36,65.8,123.3936,15.0,82.7,0.0,0.31,0.61,0.08,0.25,0.9379,14.0987,0
1114.0,-109.0,19,46.0,55.1453,48.5,43.2,0.0,0.42,0.74,0.05,0.26,0.9571,15.4819,0
1223.0,109.0,18,80.7,102.4866,47.9,113.6,0.0,0.44,0.61,0.17,0.22,0.9467,13.0418,0
1909.0,7.0,29,51.1,67.0505,25.7,64.5,0.0,0.31,0.55,0.07,0.28,0.9515,15.2671,0
1902.0,-7.0,29,38.1,55.4164,19.2,46.6,0.0,0.41,0.69,0.03,0.24,0.959,14.7573,0
1228.0,95.0,29,37.9,66.3404,24.3,45.0,0.0,0.38,0.62,0.03,0.28,0.962,15.5422,0
1133.0,-95.0,28,54.2,149.1536,22.3,69.4,0.0,0.5,0.71,0.04,0.18,0.9616,15.149,0
2392.0,43.0,27,39.0,62.9478,39.2,38.9,0.0,0.41,0.74,0.04,0.19,0.9574,14.5697,0
2349.0,-43.0,26,58.1,127.7704,19.1,78.7,0.0,0.31,0.54,0.04,0.23,0.9596,14.4351,0
2650.0,220.0,30,97.0,190.9927,29.4,130.8,0.0,0.23,0.6,0.07,0.37,0.9545,14.5894,0
2430.0,-220.0,29,160.3,278.7123,15.4,225.6,0.0,0.24,0.52,0.21,0.28,0.9551,14.3309,0
1932.0,-4.0,78,42.6,52.1738,35.2,40.0,46.6,0.35,0.63,0.01,0.29,0.9489,12.1769,0
1936.0,4.0,78,30.3,49.3689,30.6,38.0,24.2,0.42,0.72,0.0,0.21,0.9713,13.4094,0
1953.0,-1.0,14,76.7,126.599,59.9,118.8,0.0,0.21,0.57,0.14,0.14,0.9552,13.8059,0
1954.0,1.0,14,16.8,34.3426,25.2,1.6,0.0,0.43,0.86,0.0,0.14,0.9439,14.4942,0
2436.0,41.0,62,38.0,107.4519,9.7,40.4,47.6,0.4,0.79,0.03,0.19,0.9531,12.1616,0
2395.0,-41.0,62,26.7,47.832,19.0,46.0,4.7,0.32,0.69,0.03,0.13,0.9563,13.1553,0
1238.0,-330.0,12,148.4,279.8836,71.7,532.0,0.0,0.25,0.5,0.25,0.33,0.9491,13.9758,0
1568.0,330.0,12,14.9,27.6848,15.7,12.7,0.0,0.92,0.92,0.0,0.08,0.953,13.8152,0
1663.0,-9.0,16,54.9,121.3274,22.7,108.7,0.0,0.31,0.56,0.06,0.12,0.9559,15.144,0
1672.0,9.0,16,14.1,16.7072,12.9,15.6,0.0,0.5,0.88,0.0,0.06,0.9488,13.9771,0
1663.0,-5.0,28,31.9,41.1967,8.8,44.7,0.0,0.57,0.68,0.0,0.25,0.961,15.2146,0
1668.0,5.0,27,31.4,45.3272,12.1,41.0,0.0,0.41,0.7,0.0,0.22,0.9611,14.8117,0
1878.0,15.0,39,67.0,161.5207,20.6,83.0,0.0,0.26,0.56,0.05,0.23,0.9626,14.4227,0
1863.0,-15.0,39,31.2,41.2818,9.9,37.6,0.0,0.44,0.74,0.0,0.23,0.9666,15.4871,0
1561.0,2.0,44,127.7,227.5194,20.5,111.0,520.8,0.23,0.5,0.11,0.43,0.9641,15.6907,0
1559.0,-2.0,43,135.3,265.9903,20.8,82.7,787.8,0.37,0.72,0.16,0.26,0.9599,14.3651,0
1446.0,-1.0,21,47.8,65.8217,24.5,68.9,0.0,0.52,0.81,0.05,0.24,0.9594,14.5491,0
1447.0,1.0,20,126.2,239.5211,15.4,216.7,0.0,0.4,0.6,0.2,0.15,0.9544,15.2387,0
1890.0,10.0,14,59.1,142.5269,21.2,153.8,0.0,0.64,0.71,0.07,0.07,0.9521,14.4388,0
1880.0,-10.0,14,22.1,27.0966,20.4,25.0,0.0,0.43,0.57,0.0,0.21,0.9468,14.6317,0
1610.0,50.0,49,41.3,71.6745,21.3,52.9,25.2,0.47,0.63,0.04,0.24,0.9387,13.1822,0
1560.0,-50.0,48,54.9,70.385,23.4,65.2,51.9,0.27,0.5,0.04,0.29,0.9446,12.8576,0
2292.0,-92.0,49,97.5,157.9014,18.7,130.9,73.8,0.27,0.49,0.12,0.35,0.9668,14.8208,0
2384.0,92.0,48,90.7,204.6103,21.2,121.4,57.9,0.4,0.71,0.1,0.23,0.9688,14.037,0
1376.0,-29.0,51,78.1,197.3714,42.5,100.1,50.5,0.31,0.57,0.08,0.18,0.9631,13.694,0
1405.0,29.0,50,80.6,197.3491,36.2,107.8,42.6,0.26,0.62,0.06,0.28,0.8957,11.2697,0
1423.0,1.0,47,75.6,124.0882,22.8,77.5,143.3,0.34,0.57,0.13,0.21,0.9668,14.3801,0
1422.0,-1.0,47,69.1,127.7674,45.8,88.6,22.1,0.34,0.55,0.06,0.26,0.9673,13.7167,0
1114.0,-30.0,30,72.6,168.0307,41.1,88.3,0.0,0.5,0.7,0.1,0.23,0.9576,14.8075,0
1144.0,30.0,30,78.4,117.6168,38.2,95.7,0.0,0.23,0.6,0.1,0.3,0.9413,13.5315,0
1994.0,109.0,21,47.7,73.2969,25.1,68.2,0.0,0.43,0.67,0.1,0.24,0.963,15.836,0
1885.0,-109.0,20,108.3,229.5319,13.4,186.0,0.0,0.4,0.65,0.2,0.15,0.9026,14.0225,0
1934.0,136.0,58,47.7,133.144,28.5,34.9,79.7,0.41,0.66,0.02,0.24,0.9444,14.75,0
1798.0,-136.0,57,55.0,136.4017,31.9,43.0,86.6,0.44,0.7,0.04,0.23,0.9521,12.0848,0
1659.0,-51.0,35,37.1,40.9905,19.7,44.1,0.0,0.23,0.57,0.03,0.26,0.968,15.2966,0
1710.0,51.0,34,55.7,82.2272,20.6,68.4,0.0,0.38,0.65,0.06,0.32,0.9609,14.3577,0
762.0,53.0,42,160.0,271.9311,80.5,197.2,0.0,0.38,0.64,0.19,0.33,0.9637,13.0547,0
709.0,-53.0,41,193.1,330.76,64.9,244.5,0.0,0.34,0.71,0.22,0.2,0.9391,12.5037,0
1494.0,-8.0,55,75.2,151.0114,38.0,51.4,147.7,0.33,0.62,0.09,0.24,0.9449,11.5475,0
1502.0,8.0,55,46.8,138.3092,45.4,33.3,72.9,0.4,0.67,0.04,0.15,0.9457,13.7078,0
1159.0,-123.0,35,76.5,124.0705,27.8,95.9,0.0,0.29,0.49,0.06,0.4,0.9641,15.2012,0
1282.0,123.0,34,62.9,79.8464,28.2,75.4,0.0,0.24,0.44,0.09,0.29,0.9615,15.2043,0
2087.0,-53.0,39,61.8,93.0649,55.5,63.9,0.0,0.31,0.54,0.05,0.36,0.962,14.5403,0
2140.0,53.0,38,54.2,126.0803,35.2,60.0,0.0,0.39,0.55,0.03,0.24,0.9683,15.3606,0
1927.0,-29.0,33,64.5,130.3841,20.1,83.7,0.0,0.36,0.55,0.09,0.27,0.9634,15.1533,0
1956.0,29.0,32,106.2,225.3885,12.8,142.7,0.0,0.25,0.47,0.12,0.25,0.9307,14.0648,0
1372.0,119.0,52,37.0,75.0278,53.1,43.3,7.9,0.46,0.71,0.06,0.1,0.9628,13.6862,0
1253.0,-119.0,51,52.8,147.8864,47.2,40.7,87.2,0.33,0.67,0.04,0.2,0.9365,12.4082,0
1312.0,3.0,1,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9837,13.0103,0
1649.0,-2.0,81,34.3,47.6054,36.0,35.3,33.2,0.32,0.62,0.01,0.23,0.9465,13.7042,0
1651.0,2.0,80,37.7,56.6721,11.1,37.4,43.8,0.34,0.6,0.01,0.2,0.9474,11.4764,0
2087.0,1.0,34,196.7,308.2113,73.0,248.3,0.0,0.26,0.56,0.21,0.44,0.9641,12.0221,0
2086.0,-1.0,34,172.6,295.3504,77.1,207.0,0.0,0.35,0.5,0.24,0.21,0.9587,15.1105,0
1723.0,252.0,30,47.7,66.8339,50.3,46.4,0.0,0.47,0.7,0.03,0.27,0.8993,14.0696,0
1471.0,-252.0,29,96.7,190.6721,30.3,126.5,0.0,0.28,0.52,0.1,0.28,0.9263,14.3642,0
2252.0,-62.0,30,40.9,61.202,23.6,49.5,0.0,0.4,0.67,0.03,0.27,0.9562,15.1833,0
2314.0,62.0,29,117.6,243.6795,36.4,154.1,0.0,0.31,0.66,0.1,0.31,0.961,15.2477,0
1371.0,-11.0,23,156.7,241.4113,109.6,192.9,0.0,0.3,0.43,0.22,0.35,0.919,14.5338,0
1382.0,11.0,22,196.7,305.078,83.7,274.9,0.0,0.32,0.59,0.27,0.14,0.9083,14.4271,0
1997.0,-17.0,20,46.9,71.4698,21.4,72.3,0.0,0.35,0.65,0.05,0.2,0.9585,14.9928,0
2014.0,17.0,20,9.9,18.0278,14.6,6.2,0.0,0.45,0.7,0.0,0.05,0.9568,15.7963,0
1336.0,15.0,40,88.9,186.0629,68.0,95.8,0.0,0.53,0.7,0.12,0.15,0.9158,13.8428,0
1321.0,-15.0,40,76.8,110.6611,12.2,98.2,14.0,0.25,0.75,0.07,0.33,0.9158,11.2511,0
946.0,-59.0,42,175.0,324.7195,73.0,187.3,500.0,0.38,0.6,0.19,0.14,0.9464,14.6254,0
1005.0,59.0,41,209.3,348.4511,22.2,246.0,500.0,0.27,0.49,0.24,0.17,0.9482,13.4652,0
